effect_bundles_tables	3
key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect
wh2_main_lzd_seal_or_strike_first	The affiliates of the Ruinous Ones can no longer reach you, but you lose access to any artefacts or other items of use that may have served the Great Plan.	Collapse their fell tunnels!	faction	1	religion.png	true
wh2_main_lzd_seal_or_strike_second	The Druchii did not expect their byways to be used against them; they retreat to their dark, barren homeland. However, Chaos' foul taint remains and must be scourged from the face of Lustria!	Keep the Black Way open	faction	1	religion_chaos.png	true
wh2_main_lzd_skilled_forces_first	Like any cancer, Chaos' foul corruption must be cut out before it can spread. Replenish your forces later - a brand new spawning for the furtherance of the Great Plan!	Strike now!	faction	1	religion.png	true
wh2_main_lzd_skilled_forces_second	More Saurus warriors are required to defeat the Ancient Enemy's foul taint. It is a shame they were not spawned earlier, for Chaos' foul corruption now blights your lands and must be forced back!	Wait, then strike	faction	1	experience.png	true
wh2_main_lzd_the_greater_good_first	Many Skinks are lost, but the pestilence is contained. The Great Plan has not been overturned and the foe's designs are thwarted this day.	Quarantine the settlement	region	1	growth.png	true
wh2_main_lzd_the_greater_good_second	Skinks with skills of great use are saved, but the foulness spreads - Pestilens' takes a giant skitterleap toward victory and the Great Plan suffers a setback as a result.	Evacuate your Skinks	region	1	religion_skaven.png	true
wh2_main_lzd_war_babies_first	Warriors, not workers, issue forth, ready to battle the forces of corruption! The Great Plan will take time to come to fruition, but they who threaten its progress are here now!	Ensure more Saurus warriors are spawned	faction	1	military_spending.png	true
wh2_main_lzd_war_babies_second	The spawnings follow the Great Plan. All things happen for a reason and the Skinks have their part to play: society must not grind to a halt!	Do not intervene in the pattern of spawnings	faction	1	military_spending.png	true
wh2_main_lzd_ways_and_means_first	Your efforts pay off, although focusing your resources thus takes it from your grand Saurus armies and risks their strength against the insidious foe.	Hold to your vision	faction	1	technology.png	true
wh2_main_lzd_ways_and_means_second	Your army grows in accordance with Sotek's wishes, but the benefits to the Great Plan that will surely be gleaned from these advances must wait.	Heed the priests	faction	1	military_spending.png	true
wh2_main_magic_pool_factionwide	What price loyalty when there is a chance to acquire power?	The Sorcerer's Bargain	faction	1	magic.png	true
wh2_main_minister_emp_averland	Averland's Marius Leitdorf is noted as a peerless warrior, but also for his lunacy (for which he is known as the "Mad Count"), poor manners and inappropriate, louche humour.	Elector Count of Averland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_hochland	Count Aldebrand Ludenhof is a man of far greater stature than his small, relatively-unimportant province. Tall, thin and immensely strong, he is at least a match for much larger opponents.	Elector Count of Hochland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_middenland	Middenland’s Grand Duke Boris Todbringer is as good a statesman as he is a warrior, known for his deft political operating and single-minded pursuit of the foul Beastlord Khazrak.	Elector Count of Middenland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_nordland	Theoderic Gausser is known as the “Terror of the Norscans” for his tenacious, brutal campaign against the northern marauders; he embodies his people’s warlike nature and fighting spirit perfectly.	Elector Count of Nordland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_ostermark	Ostermark’s Wolfram Hertwig, the prideful, at-times-foolhardy Prince of Bechafen, is nevertheless a meticulous strategist, having cut his teeth battling and defeating the insidious Greenskins whilst still a teen.	Elector Count of Ostermark	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_ostland	The impressively-titled “Hammer of the East”, the vigorous, hardy Valmir von Raukov, is so named for his constant warmongering against the Trolls and Northmen whose territory borders his own.	Elector Count of Ostland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_reikland	Karl Franz, both the Emperor and Elector Count of Reikland, is more than just a courageous fighter and grand statesman – he is also a tactical innovator and a great patron of the arts and sciences.	Elector Count of Reikland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_solland	On the literal bleeding edge of warfare, Solland’s Count Eldred is engaged in a constantly-raging conflict against Greenskin incursions from the Badlands to the south of his borders.	Elector Count of Solland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_stirland	Albreich Haupt-Anderssen is a relatively-compassionate man considering the period in which he lives, and has devoted much of his time to easing the poverty and hunger of Stirland’s peasant population.	Elector Count of Stirland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_sylvania	As well as being Elector Count of Stirland, Albreich Haupt-Anderssen is also Overlord of Sylvania, considering himself the main bulwark against the guileful advance of the dreaded von Carsteins.	Elector Count of Sylvania	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_talabecland	The notoriously foul-tempered Helmut Feurbach of Talabecland is a whimsical, heavy-handed ruler who frequently finds himself at odds with his peers due to his poor judgement and irritating persona.	Elector Count of Talabecland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_wasteland	As the Empire’s principle trade hub, formerly-independent Marienburg is open to all merchants at all the hours the gods send; it is wholely “in the business of business”, according to its rulers.	Elector Count of the Wasteland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_minister_emp_wissenland	Wissenland’s Elector Count considers the majority of governmental matters – including its people’s welfare – to be beneath them, concentrating instead on maximising production and profits from the Imperial Foundry at Nuln.	Elector Count of Wissenland	character	0	hunter_effect_icons_elector_count.png	true
wh2_main_negative_research_speed_10	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_100	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_20	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_30	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_40	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_50	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_60	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_70	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_80	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_negative_research_speed_90	[HIDDEN]	[HIDDEN]	faction	0	 	true
wh2_main_payload_growth_negative_all_province	Recent events in this province have caused negative growth.	Negative Growth	faction	1	growth.png	true
wh2_main_payload_growth_positive_all_province	Recent events in this province have caused positive growth.	Positive Growth	faction	1	growth.png	true
wh2_main_payload_improved_agent_def_death_hag	Your Death Hags have been greatly improved!	Enhanced Death Hags	faction	1	death_hag.png	true
wh2_main_payload_improved_agent_def_khainite_assassin	Your Khainite Assassins have been greatly improved!	Deadlier Khainite Assassins	faction	1	khainite_assassin.png	true
wh2_main_payload_improved_agent_def_sorceress	Your sorceresses have been greatly improved!	Advanced Sorceresses	faction	1	wizard.png	true
wh2_main_payload_improved_agent_hef_loremaster_of_hoeth	Your Loremasters of Hoeth have been greatly improved!	Enhanced Loremasters of Hoeth	faction	1	loremaster.png	true
wh2_main_payload_improved_agent_hef_mage	Your Mages have been greatly improved!	Superior Mages	faction	1	wizard.png	true
wh2_main_payload_improved_agent_hef_noble	Your Nobles have been greatly improved!	Advanced Nobles	faction	1	noble.png	true
wh2_main_payload_improved_agent_lzd_saurus_scar_veteran	Your Saurus Scar-Veterans have been greatly improved!	Elite Saurus Scar-Veterans	faction	1	saurus_scar_veteran.png	true
