effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_main_ritual_vortex_2_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	25.0	start_turn_completed
wh2_main_ritual_vortex_3_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4.0	start_turn_completed
wh2_main_ritual_vortex_3_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_3_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_3_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_3_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_vortex_3_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_3_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_3_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_3_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_3_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_3_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_vortex_3_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_vortex_3_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_3_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-75.0	start_turn_completed
wh2_main_ritual_vortex_3_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	50.0	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4.0	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_4_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	80.0	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_4_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	80.0	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	80.0	start_turn_completed
wh2_main_ritual_vortex_4_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_4_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_ritual_vortex_4_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	80.0	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_blackark_growth_core	faction_to_force_own_unseen	4.0	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_5_def_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	150.0	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_def	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_5_hef_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	150.0	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_hef	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	150.0	start_turn_completed
wh2_main_ritual_vortex_5_lzd	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh2_main_pooled_resource_skaven_food_ritual	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_public_order_faction	faction_to_province_own	6.0	start_turn_completed
wh2_main_ritual_vortex_5_skv_start	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1.0	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_high_elves_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	faction_to_faction_own_unseen	-150.0	start_turn_completed
wh2_main_ritual_vortex_5_skv	wh2_main_effect_diplomacy_bonus_skaven_rituals	faction_to_faction_own_unseen	150.0	start_turn_completed
wh2_main_ritual_vortex_public_order	wh_main_effect_public_order_faction	faction_to_province_own	4.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords_hidden	faction_to_force_own_unseen	14.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh2_main_vortex_victory_diplomacy_penalty_def	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_def	wh_main_effect_public_order_faction	faction_to_province_own	4.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh2_main_vortex_victory_diplomacy_penalty_hef	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_hef	wh_main_effect_public_order_faction	faction_to_province_own	4.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh2_main_vortex_victory_diplomacy_penalty_lzd	faction_to_faction_own_unseen	-100.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh_main_effect_military_force_winds_of_magic_starting_mod_enemy	faction_to_force_enemy	-50.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_lzd	wh_main_effect_public_order_faction	faction_to_province_own	4.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh2_main_effect_agent_cap_increase_all_heroes	faction_to_faction_own_unseen	2.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh2_main_effect_agent_recruitment_xp_all_agents_and_lords	faction_to_province_own_factionwide	14.0	start_turn_completed
wh2_main_vortex_victory_bumper_bundle_skv	wh2_main_vortex_victory_diplomacy_penalty_skv	faction_to_faction_own_unseen	-100.0	start_turn_completed
